,Q,A,label
15340,어떻게 하면 부모님과의 관계를 개선할 수 있을까요?,부모님과 시간을 많이 가지고 대화를 많이 해봐야 할까 봐.,1
15341,아이들의 질문에 답을 잘 못 할 때 아이들이 무시한다고 생각이 드는군요.,공부 못해서 대학 못 간 게 아니라 집안 형편 때문이라고 해도 아이들이 안 믿어. 나 공부 잘했는데.,1
15342,주변 분들의 반응은 어떠신가요?,다들 사장에게 배신당한 기분이야.   ,1
15343,이 상황에서 할 수 있는 일은 무엇이 있을까요?,학교폭력 상담센터에 전화해서 상담을 받아보려고 해.,1
15344,노력했는데도 아이가 생기지 않아 낙담하셨군요.,우리 둘 다 아이를 좋아해서 낳고 싶었는데.,1
15345,다른 사람과 좋은 관계로 지낼 방법에 대해 고민이 있으시군요.,당장 많은 사람과 할 수 있는 문화 활동을 찾아봐야겠어.,1
15346,어떻게 하면 지금 이 기분이 나아질 수 있을까요?,엄마한테 내가 열심히 한 흔적을 보여드리며 대화를 해봐야겠어.,1
15347,스스로 숙제를 해야 하는 것을 알려주려면 어떻게 해야 할까요?,선생님께 상담 신청을 해서 말씀드리고 조언을 구할래.,1
15348,부모님이 아프시다면 자식들은 치료해 드릴 수 있음에 감사함을 느끼지 않을까요?,내 자식들도 그렇게 생각을 해줄지 모르겠어.,1
15349,소개팅이 어떻게 됐나요?,그 뒤로 차단당했는지 답장이 없어. 조금 슬프네.,1
15350,앞으로 어떻게 하면 좋을까요?,나처럼 질환이 없는 친구들과 있는 친구들이 잘 어울릴 수 있게 자리를 마련 해보려고 해.,1
15351,너무 슬프시겠어요. 이 상황을 극복하려면 어떻게 해야 할까요?,일단 오늘은 다 잊고 가족들과 시간을 보내고 싶어.,1
15352,정신적으로 마비되는 느낌이라니 무척 힘드시겠군요. 더 자세히 이야기하셔도 괜찮습니다.,매일 다람쥐 쳇바퀴 일상이지. 직장 집 직장 집.,1
15353,돈을 구하는 방법에 대해 고민되시겠어요.,일용직이라도 가서 일해야 하나 싶어. 그렇게 하면 수술비를 보탤 수 있을 것 같아.,1
15354,얼굴을 보면 부끄러워 말이 안 나오는군요. 친해질 수 있는 다른 방법이 없을까요?,당번 끝나면 고생했다면서 말이라도 걸어볼까.,1
15355,아기를 보지 못한 상황에 미칠거 같으시군요.,정말 너무 힘들어. ,1
15356,어떤 보양식을 만들어주실 건가요?,전복죽을 만들어주려고 해. 잘 먹어줬으면 좋겠네.,1
15357,이 문제를 해결하기 위해 해 볼 수 있는 일은 무엇이 있을까요?,일단 지금부터라도 다시 열심히 저축을 해야겠지.,1
15358,슬픔을 달래기 위해서 어떻게 행동해야 할까요?,친한 친구를 만나 술 한 잔 하면서 괴로움을 토로하려고 해.,1
15359,다른 사람도 아닌 남편에게 그런 말을 들어 더 속상하시겠어요.,응. 남편이 이런 말을 한 것도 처음이라 더 충격이야.,1
15360,어떻게 해야 상처받은 마음이 나아질까요?,노인정에 가서 사람들한테 위로나 받아야겠어.,1
15361,바빠서 힘이 드시는군요.,나도 나이를 생각하면 임신 출산 생각도 해야 하는데 너무 바빠서 아예 아무 생각도 없다.,1
15362,정기적 건강검진을 받는게 힘드시군요. 그러면 어떻게 하는 것이 좋을까요?,그래도 겉으로 드러나지 않는 병이 있을 수 있으니 정기적으로 건강검진을 받아야겠어.,1
15363,친구들도 하나둘씩 은퇴하기 시작해서 더 불안하겠어요. 은퇴에 대해 생각이 있으신가요?,나도 슬슬 은퇴 준비를 해야 할 것 같아. 친구들에게 조언을 얻어 봐야겠어.,1
15364,요즘 사소한 일의 걱정 때문에 당황스러우시겠어요. 어떤 방법이 감정을 없애는데 도움이 될까요?,나가서 기분전환을 하면서 시간을 보내야겠어.,1
15365,어떻게 하면 집도 지키고 우울증도 나을 수 있을까요?,도박을 끊고 일을 하면서 빚을 갚는 게 제일 급선무겠지.,1
15366,기분이 조금이라도 나아지는 방법이 있을까요?,자산관리사랑 이야기 좀 해봐야겠다.,1
15367,짝꿍의 반응에 많이 당황스러우셨겠어요.,응. 내가 그 정도로 싫은가봐.,1
15368,어떻게 하면 기분이 좋아질 수 있을까요?,이제부터라도 공부를 열심히 해야겠어!,1
15369,충분히 그 마음 이해가 돼요.,얼굴 계속 볼 사람들인데 너무 부끄럽고 죄송하다. 정중히 사과해야겠어.,1
15370,서럽고 슬픈 감정을 해소할 만한 무언가가 있을까요?,손주들에게 한 번 더 전화해서 놀러 오라고 해야지 그것 말곤 방법이 없어.,1
15371,지금 상황에 해줄 수 있는 게 무엇이 있을까요?,남편의 상태가 더 악화되기 전에 같이 여행을 가보려 해.,1
15372,알고 있던 사실과는 달라 혼란스러우셨군요.,시골에 계신 엄마한테 물어봐야겠어. 가족 중에 암으로 돌아가신 분이 있는지.,1
15373,그냥 나갈 생각이에요?,아는 사람들끼리라도 모여서 밥이나 먹으려고.,1
15374,죽고 싶다는 생각이 들 때 그 마음을 가라앉힐 방법이 있을까요?,나에게 이렇게 고통을 주는 사람들이 반드시 전부 다 감옥에 갈 거라는 생각을 해야겠어.,1
15375,바빠서 자주 연락은 못 하셨지만 정말 마음이 아프시겠어요.,아직도 충격이 가시지 않아. 조금 더 자주 연락할 걸 후회스러워.,1
15376,그렇지만 병원비가 더 급하지 않을까요?,맞아. 건강이 우선이라 치료를 받아서 건강을 되찾아서 일을 할 수 있도록 해야지.,1
15377,남을 의식하는 성격을 바꾸려고 하시는군요.,그런데 쉽지가 않네.,1
15378,이 난관을 헤쳐 나가기 위해 해 볼 수 있는 일은 무엇이 있을까요?,아무 것도 없어. 아주 절망적인 날 뿐이야.,1
15379,이 상황을 극복할 수 있는 방법은 없나요?,다행인 건지 나 같은 사람을 위한 단체가 있어. 상담을 통해 이겨내도록 해봐야겠어.,1
15380,이 분노를 줄이려면 어떻게 하는 게 좋을까요?,가족들과 집에서만 먹지 말고 외식을 한번 해야 할까 봐.,1
15381,회사 사장님에 대한 걱정이 크시군요.,평소에 아버지처럼 잘 챙겨주신 사장님이 병원에 계신 걸 보니깐 많이 슬프네.,1
15382,괴로운 기분에서 벗어나려면 어떻게 해야 할까요?,남은 자녀들과 함께 시간을 보내며 추억을 만들어야겠어.,1
15383,맞아요. 운도 안 따라 준 상황이었다면 안타깝네요.,코로나가 지나가면 예전으로 회복되겠지. 최선을 다한다면 하늘도 도와주겠지.,1
15384,남자친구분과 이별한 뒤 우울감을 느끼시는군요. 이 문제를 해결하려면 어떻게 해야 할까요?,내일로 미루는 걸 고쳐야 할 것 같아. 그리고 병원에 가서 상담을 받아보려고.,1
15385,어떻게 하면 아버지가 술을 마시고 들어올 때마다 폭행을 안 할까요?,아빠와 대화를 해봐야 하는데 과연 말이 통할지 의문이네.,1
15386,나를 귀찮아하는 손주들과 어떻게 하면 좋을까요?,최대한 이야기를 나눌 수 있도록 한번 가족 모임 자리를 만들어 봐야겠어.,1
15387,부모님께 말씀드리는 일 때문에 더 슬퍼보여요.,응. 부모님이 또 실망할 거야.,1
15388,어떻게 우울한 감정을 풀어내면 좋을까요?,선생님께 찾아가서 자초지종을 좀 들어봐야겠어.,1
15389,열심히 한 보상이 없으면 더 무기력해지죠.,신체적 정신적 소비를 너무 많이 해와서 내가 바닥이 나 있는 상태 같아.,1
15390,많이 당황스러우시겠어요. 어떻게 하면 상황이 나아질까요?,딸과 한번 진지하게 얘기를 해봐야겠어.,1
15391,몸에 힘이 없어서 서글픔을 느끼겠어요. 그럼 지금부터 무엇을 하면 좋을까요?,지금이라도 매일 근력운동을 하면 활력을 찾을 수 있을 것 같아.,1
15392,현재 상황을 가장 현명하게 대처하기 위해 시도할 수 있는 방법이 무엇이 있을까요?,글쎄. 아내에게 전화해서 내가 너무 미안했다고 속마음을 털어놔봐야겠어.,1
15393,슬퍼하는 상사를 보니 같이 슬프셨군요.,그래서 출근하면 위로를 해드리려고.,1
15394,속상한 마음을 풀기 위해 무엇을 할 수 있을까요?,자식들한테 전화해서 하소연이나 해야지.,1
15395,그렇군요. 문제 해결을 위해 어떤 방법이 좋을까요?,직접 만나서 대화해보는 게 좋을 것 같아.,1
15396,이런 상황을 극복하는 방법으론 뭐가 있을까요?,남 시선을 지나치게 의식하지 말고 나 자신을 있는 그대로 받아드려야지.,1
15397,뭘 잘할 수 있을까 고민이시군요. 어떻게 하면 사용자님이 잘하는 것을 찾을 수 있을까요?,부모님과 이야기를 좀 해봐야겠어.,1
15398,은퇴 후 계획이 있나요?,아직 구체적인 계획이 없어.,1
15399,지금 기분을 나아지게 하기 위해서 무엇을 할 수 있을까요?,자식들한테 하소연이나 해야겠어.,1
15400,해결하기 위한 가장 좋은 방법은 무엇이라고 생각하세요?,정말 나 자신이 무엇인가 잘못된 게 있는지 성찰해 봐야겠어.,1
15401,경제적인 이유로 헤어지신 거군요. 마음이 안 좋으시겠어요.,응. 일단 생계가 급해서 헤어지자고 했는데 너무 미안해.,1
15402,몸이 아픈데도 술을 마시는군요. 어떻게 하는 게 좋은 방법일까요?,그 집 아들한테 내가 전화를 해야겠어. 김 씨를 요양병원에라도 넣어버리라고 해야겠어.,1
15403,친구 사이면 더 그런 감정이 들 수 있겠군요.,다 같은 시작이었던 것 같아. 그렇지만 살면서 형편에 따라 이렇게 모습이 차이가 나는구나 싶더라고.,1
15404,어떻게 하면 슬픔이 조금이나마 가실 수 있을까요?,엄마가 좋아하는 음식들을 가지고 자주 찾아뵙는 게 최선이겠지.,1
15405,이 상황에서 할 수 있는 일에는 무엇이 있을까요?,우선은 환불 신청했고 다음에는 가까운 데 있는 약사 선생님과 이야기하면서 영양제 골라야지.,1
15406,예전에 비슷한 상황에서는 어떻게 대처하셨어요?,젊을 때는 아내랑 외식을 하면서 진지하게 대화를 나눴던 것 같아.,1
15407,그동안은 이런 상황을 어떻게 해결하셨나요?,그냥 시간이 지나면 또 괜찮아지고 그러는 거라 특별한 해결책은 없는 것 같아. 이런 연애는 다시 못할 것 같아.,1
15408,끝났다는 생각에 우울하시군요. ,이력서부터 차근차근 보고 신문도 읽어봐야지.,1
15409,슬픈 감정에서 벗어나기 위한 것들에는 어떤 것이 있을까요? ,처음부터 친구를 잘 가려서 사귀는 방법밖에 없다고 생각해. ,1
15410,어떻게 하면 그 슬픔을 이겨낼 수 있을까요?,가기 전까지만이라도 좋은 추억 많이 만들어야 할 것 같아.,1
15411,적당한 게 있을까요?,그래도 적당한 휴식도 필요하다고 생각해.,1
15412,깊은 생각에서 벗어나기 위해선 어떻게 하는 게 좋을까요?,벗어나기 위해 운동을 주로 했지. 지금도 해봐야겠어.,1
15413,가까운 사람의 아픔을 몰랐던 것으로 마음이 좋지 않으시군요. 이 상황에 시도해 볼 수 있는 일이 있을까요?,아내가 지금까지 혼자 감당했던 것들을 이제 둘이 나눠서 같이하자고 말해야겠어.,1
15414,낯을 가리는 데 대해 어떻게 생각하시나요?,나도 그렇다 보니 이해는 되지만 이왕이면 자식은 사람들과 잘 지냈으면 싶지.,1
15415,그렇다면 앞으로는 어떻게 하고 싶으세요?,당분간은 좀 혼자 시간을 보내면서 재충전해야겠어. 그리고 그다음엔 내가 먼저 연락도 해보고 다가갈 생각이야.,1
15416,너무 낙담하지 마세요. 그 곳에서도 잘하실 수 있을 거예요.,고마워. 내가 이곳에서도 충분히 제 역할을 할 수 있으면 좋겠다.,1
15417,기분이 좋아질 방법이 없을까요?,나만의 취미를 하나 만들어보려고 해.,1
15418,상황을 바꾸기 위해 필요한 건 뭐라고 생각하세요?,우리의 추억이 담긴 곳에 가 봐야겠어.,1
15419,서운하시군요. 충분히 그럴만하다고 생각해요.,공감해줘서 고마워. 여자 친구도 좋은 사람을 만났을 거야.,1
15420,후회되시는군요. 이 슬픈 감정이 조금이라도 나아지려면 어떻게 하는 것이 좋을까요?,다시 이런 후회를 느끼지 않도록 나의 소중한 사람들을 잘 챙겨야겠어.,1
15421,하실지 말지 고민이시군요. 어떻게 하는 것이 더 좋은 방법이 될 수 있을까요?,맛있는 거 사가서 사과하는 게 좋겠어.,1
15422,반복되는 일상 속에서 지루함을 느끼고 계시는군요.,일상의 지루함 때문에 아무것도 하기 싫네.,1
15423,아들이 여자친구를 많이 좋아하나 보네요. 지금의 서운한 감정을 어떻게 전환할 수 있을까요?,다소 서운하지만 아들의 행복을 응원해 주려고 해.,1
15424,사용자님을 많이 아껴주셨던 분이라 더 마음이 아프시군요. 아픈 마음을 달랠 방법이 없을까요?,일단 동창들과 만나 선생님 장례식을 가 보려고.,1
15425,정말 마음이 힘드실 것 같아요. 이 상황을 어떻게 극복하는 것이 좋을까요?,우리도 빨리 화해해서 예전의 행복한 모습으로 돌아가면 좋을 것 같아.,1
15426,자식들이 나를 신경쓰지 않는 상처가 되는 상황을 어떻게 해야 조금이라도 극복할 수 있을까요?,자식들에게 나를 왜 찾아오지 않느냐고 전화를 걸어 상처받은 마음을 이야기해 보아야겠어.,1
15427,무슨 잘못으로 따돌림을 당하는지 알 수 없으시군요. 이 문제에 관해 누구와 상의해야 좋을까요?,글쎄 어떻게 해야 할까. 일단 다른 부서 친한 직원이랑 얘기 좀 해봐야겠어.,1
