,Q,A,label
15874,산책을 하면 기분이 한결 나아지겠군요. 가능하다면 누구에게 수학 성적을 자랑하고 싶으신가요?,우리 엄마한테 자랑하고 싶어.,2
15875,주변 사람에게 도움을 요청하면 어떤 점이 달라질까요?,사람들을 대하는 요령을 배울 수 있을거야.,2
15876,고추를 재배하면 어떤 유익이 있을까요?,여러 찌개 종류에 다양하게 활용할 수 있어. 그냥 된장 찍어 먹어도 맛있고.,2
15877,술을 마시는 것의 가장 좋은 점은 무엇인가요?,술을 마시는 것의 가장 좋은 점은 시간이 빨리 흐른다는 것이지.,2
15878,친구와의 관계가 어떻게 달지기를 바라시나요?,오해를 풀고 다시 친해지고 싶어.,2
15879,예전의 분위기와 어떤 차이가 있어요?,예전엔 무질서와 스트레스였는데 지금은 회사가 너무 좋아졌어.,2
15880,동료들의 소중함을 잊지 않는 것이 좋겠군요. 구체적으로 동료들에게 고마움을 느꼈던 경험이 있나요?,거래처에서 곤란한 일이 있었을 때 동료들이 도와주었던 적이 있어.,2
15881,간병인을 쓰면 어떤 점이 가장 좋을 거라고 생각하시나요?,그만큼 돈을 들겠지만 시간적으로나 정신적으로 여유가 생기잖아. 그게 좋지.,2
15882,친구들과 고민을 나누면 어떤 점이 좋은가요?,친구들과는 공감대가 잘 형성되기도 하고 때로는 정말 정확하고 좋은 조언을 주기도 해.,2
15883,지금을 유지하려면 무엇을 할 수 있을까요?,사람은 항상 교만하면 안 된다는 팀장님의 교육을 마음에 새기며 갈 거야.,2
15884,형을 위한 선물을 준비하면 어떤 효과가 있을까요? ,형이 내 고마운 마음을 알아 주겠지.,2
15885,친한 사람들에게 오해라고 이야기하려 하는군요. 친한 사람들에게 이야기하면 무엇이 달라질까요?,내 말을 더 잘 들어주고 다른 사람들에게 의견도 전달해 주겠지.,2
15886,요리책을 사면 어떤 좋은 점이 있나요?,우엉처럼 생소한 나물도 맛있게 요리할 수 있는 법을 알 수 있어.,2
15887,술과 담배를 줄이고 운동을 열심히 하면 어떤 결과가 있을까요?,건강도 좋아지고 주변의 잔소리에서 벗어날 수 있을거야.,2
15888,나아지는 모습을 보여주려고 하시는군요. 그러려면 어떤 노력부터 기울여야 할까요?,당장 오늘 퇴근 후부터 내가 익숙하지 않은 프로그램들을 모두 마스터하려고 해.,2
15889,이야기를 잘 들어주고 공감대를 형성해야겠다고 생각하시는군요. 사용자님이 원하시는 것은 무엇인가요?,나중에 언젠가 내 이야기를 했을 때 더 잘 들어주겠지.,2
15890,가족회의를 하면 어떤 점이 좋을까요?,가족 모두의 의견을 듣고 결정할 수 있을거야.,2
15891,세세한 것까지 신경쓰려면 어떻게 준비하는게 좋을까요?,다이어리를 꾸준히 써야겠어.,2
15892,어떤 이유로 돈을 통장에 넣어두려고 하시나요?,엄마에게 맡기는 것 보다 더 마음이 편할 거 같아서. 언제든 쓸 수 있으니까.,2
15893,친구들과 술 한잔하면서 털어내는 것의 가장 좋은 점은 무엇인가요?,친구들과 술 마시면서 대화를 하면 속 깊은 얘기를 할 수 있어서 참 좋아.,2
15894,이 상황이 어떻게 달라지기를 원하시나요?,선생님의 도움으로라도 친구들과 더 가까워 지고 싶어.,2
15895,선물을 통해 신뢰를 보여 주려 하시는군요. 어떤 선물이 신뢰를 보이는데 필요할까요?,평소에 술을 좋아한다고 들었으니 비싸고 좋은 술을 선물해야겠어.,2
15896,부모님께 말씀드리는 것은 어떤 점에서 좋을까요?,부모님은 나를 누구보다 아껴주시는 분들이니 나에게 가장 좋은 게 뭔지 아실 것 같아.,2
15897,대출을 전부 갚았을 때 어떤 점이 가장 행복하셨나요?,가족들에게 더 이상 신세지지 않아도 된다는 것이 가장 행복했어.,2
15898,친구분과 만나면 어떤 점이 가장 좋을까요?,솔직한 마음을 터 놓을 수 있어서 기분이 홀가분해져.,2
15899,이 감사한 마음을 표현할 방법이 있을까요?,사랑한다고 말하면서 아빠를 안아드려야지.,2
15900,감사 인사 문자를 통해 앞으로 어떤 점이 달라지길 바라시나요?,평상시에 자주 연락을 주고 받지는 못하더라도 이렇게 고마운 마음을 전달하면서 지인들과 좋은 관계를 맺고 싶어.,2
15901,가까운 아르바이트 자리를 구해 보려 하시는군요. 만약 월세를 해결한 다음에는 어떤 것을 하면 도움이 될까요?,월세가 해결되면 여유를 갖고 새로운 직장을 구해 봐야지.,2
15902,어떻게 하면 슬퍼하는 아내를 달랠 수 있을까요?,옛날 부터 아내는 나의 노래를 듣는 걸 좋아했어. 이번에도 아내를 위해서 노래를 들려주려고.,2
15903,재치를 배우면 어떤 점이 좋을까요?,더 자신 있게 친구들에게 다가갈 수 있겠지.,2
15904,건강검진을 받으려고 하시는군요. 건강검진을 하면 어떤 점이 가장 좋을까요?,어디에 문제가 있는지 전체적으로 정밀하게 확인할 수 있으니까 좋지.,2
15905,할머니께 전화를 드리실 거라면 그것은 어떤 부분에서 유익하다고 볼 수 있을까요?,손자가 걱정하고 있다는 걸 전해드릴 수 있으니 할머니도 마음이 편해지고 흐뭇해지실 수 있지 않을까?,2
15906,꾸준히 좋은 성적을 받으면 어떤 점이 좋은가요?,성실하게 생활한 결과니까 뿌듯함이 느껴져.,2
15907,이 상황을 즐겨야겠다고 생각하시는군요. 그렇게 하는 것은 어떤 점에서 좋은가요?,이미 벌어진 일을 억지로 애써 수습하려고 하지 않고 받아들일 수 있도록 해 주는 것 같아.,2
15908,학교 상담 선생님과 얘기하는 것이 어떻게 나의 마음에 도움이 될까요?,예전부터 심적으로 불안할때 선생님과 얘기하면 항상 마음에 평온함이 찾아오곤 했어.,2
15909,새로운 프로젝트를 맡아 어떤 결과를 얻었으면 하시나요?,회사에 더 도움이 되면서 사람들에게 확실히 인정받고 싶어.,2
15910,마음 맞는 친구가 있으면 어떤 점이 가장 좋을까요?,지금처럼 고민이 있을 때 얘기하면서 풀 수가 있잖아.,2
15911,연락해 보셨을 때 상황이 어떻게 펼쳐지기를 원하시나요?,답장만 와도 여한이 없을 것 같아.,2
15912,맛있는 걸 먹는 것의 좋은 점은 무엇인가요?,사람마다 다르겠지만 난 맛있는 걸 먹을 때 가장 행복해.,2
15913,혼자서 연습을 많이 하려 하시는군요. 연습을 해서 어떻게 바뀌었으면 하시나요?,긴장하지 않고 내 실력만큼만 보여줄 수 있었으면 좋겠어.,2
15914,아내에게 필요한 운동을 함께 하자고 권하려 하시는군요. 함께 운동하지 않는 아내가 운동하기 위해 필요한 것은 무엇일까요?,얼마나 운동이 중요한지에 관한 동영상을 보여줘야겠어.,2
15915,어떤 저녁을 사먹는 게 최선의 선택일까요?,아이와 아내가 모두 좋아하는 해산물 레스토랑에 가야겠어.,2
15916,남편과 나가서 할 수 있는 것들에 어떤 것이 있을까요?,음식을 먹거나 영화를 보거나 할 수 있겠지. 오늘은 단골 레스토랑에 가서 맛있는 저녁을 먹으려고.,2
15917,그렇게 하면 어떤 점이 달라질까요?,이번처럼 억울한 일이 다시 생기지 않았으면 좋겠어.,2
15918,여자 친구분과의 대화로 어떻게 달라지길 바라시나요?,서로를 더 잘 이해하고 실망하지 않았으면 좋겠어.,2
15919,담임 선생님의 그런 믿음이 사용자님께는 어떻게 다가오나요?,나도 선생님을 믿고 존경하는데 그런 분이 날 좋게 봐주시니 나야 감사하지. ,2
15920,아내분을 위해 보양식 외에 또 어떤 것을 해줄 수 있을까요?,아내가 이제 몸을 잘 추스를 수 있게 아기 보는 건 최대한 내가 전담하려고.,2
15921,친구에게 먼저 다가갔을 때 어떤 좋은 반응을 기대해 볼 수 있나요?,그 친구가 웃으면서 대화를 받아줄 수도 있어.,2
15922,복싱을 다니면 어떤 점에서 도움이 될까요?,스스로를 지킬 수 있게 되니까 자신감이 생기는 것 같아.,2
15923,친구를 많이 사귀는 방법은 무엇일까요?,내가 주변 친구들에게 먼저 다가가야지.,2
15924,친구가 그렇게 말 했을 때 사용자님의 기분은 어떠셨나요?,친구가 참 믿음직스럽고 마음이 든든하더라.,2
15925,아내에게 솔직하게 말하면 어떤 결과가 있을까요?,처음에는 당황스럽겠지만 함께 노력해서 이겨낼 수 있을거야.,2
15926,이모와 이야기 하면 가장 좋은 점은 무엇인가요?,이모는 이미 둘째까지 있으니까 내 마음을 잘 이해해 주실거야.,2
15927,언니와 대화를 통해 타협접을 찾는다면 가장 좋은 점은 무엇인가요?,청소하는 걸 공평하게 나눌 수 있어서 좋지.,2
15928,이제 편안하게 목욕할 수 있으시군요. 앞으로 비슷한 일이 생겼을 때 어떻게 하고 싶으신가요?,그때는 한 번 겪은 후라 마음 편하게 먹고 목욕할 것 같아.,2
15929,가족들과 함께 게임을 하면 어떤 점에서 재미가 있나요?,같이 협동해서 몬스터를 물리치면 더욱 짜릿하고 가족끼리 친해지는 것 같아.,2
15930,내가 답답하다는 생각이 드셨군요. 나에게 있어 건강과 남편 중 가장 중요한 것은 무엇인가요?,아무리 그래도 내 건강이 더 중요한 것 같아.,2
15931,어떤 파스타 맛집에 가는 것이 좋을까요?,맛 평점이 가장 높은 곳을 고르는 게 좋겠어.,2
15932,사용자님이 마음을 고백했을 때 어떤 반응이 있기를 바라시나요?,그 애도 나와 같은 마음이길 바라지.,2
15933,관리를 안 하면 어떻게 되는지 설명하려 하시는군요. 친구가 설명을 듣고 어떻게 바뀌었으면 하시나요?,이제 기름진 것 좀 줄이고 운동을 했으면 하지.,2
15934,바다로 여행을 가면 가장 좋은 점이 무엇일까요?,바다를 보면 마음이 평안해져서 너무 좋아. ,2
15935,먼저 대화를 걸어서 앞으로 상황이 어떻게 달라지면 좋을까요?,직장 동료들 모두가 엠티 갈 만큼 친해졌으면 좋겠어.,2
15936,혼자서 공부하실 생각이군요. 이 상황에서 내가 할 수 있는 것은 무엇일까요?,무료 인터넷 강의를 들으면서 성적을 올릴 거야.,2
15937,그러면 지금의 상태를 유지하기 위해 할 수 있는 것이 있을까요?,일단 며칠은 혼자 여행을 갈래. 그리고 나중에 동료들을 만나 축배를 들 거야.,2
15938,앞으로 면접에서 비슷한 상황이 생기면 어떻게 하는게 좋을까요?,앞으로 비슷한 일이 생겨도 거짓말을 하고 싶지는 않아.,2
15939,선생님께 도움을 요청하면 가장 좋은 점은 무엇인가요?,선생님은 어른이니까 문제를 해결해 줄 수 있을 거라고 생각해.,2
15940,장례를 일찍 준비하면 어떤 좋은 점이 있을까요?,자식들에게 부담을 덜 줄 수 있겠지.,2
15941,친구들과 지금처럼 잘 지내려면 어떻게 하는 게 좋을까요?,연락도 자주 하고 더 많이 찾아가야겠어.,2
15942,그렇게 직접적으로 물어보면 상황이 어떻게 달라질 것 같으신가요?,수긍이 되는 부분이라면 내가 고치면 되니까 관계가 오히려 더 돈독해질 수도 있을 것 같아.,2
15943,보답할 수 있는 방법으로 사용자님의 좋은 정보를 알려주는 것 외에 또 무엇이 있을까요?,다음에 만날 때 제철 과일을 조금 선물하면 고마운 마음이 잘 전달될 것 같네.,2
15944,어떤 선물을 생각하고 계신가요?,너무 부담스럽지 않은 걸로 생각해 봐야지 이제.,2
15945,키오스크로 주문을 성공하려면 어떻게 해야 할까요?,사용법을 잘 숙지해야 할 것 같아.,2
15946,아기를 돌보는 것 외에 아내분을 위해 또 어떤 것을 할 수 있을까요?,오랜만에 친구 만나서 근사한 데 가라고 맛있는 음식점을 예약해 줘야겠어.,2
15947,어른들과 더 상의해 보려 하시는군요. 다른 일이 공부보다 어떤 부분에서 더 좋나요?,공부할 때와는 달리 즐겁고 행복해. 공부는 해야 해서 하는 거였다면 이 일은 내가 하고 싶어.,2
15948,어떤 선물을 주면 좋을지 생각해두신 선물이 있나요?,누나가 커피를 내려 마시는 걸 좋아해서 커피잔 세트를 줄까 해.,2
15949,일을 구하려고 하시는군요. 일을 하는 것은 어떤 점에서 유익하다고 보시나요?,일을 해야 경제력도 생기고 노년에 당당하게 살 수가 있어서 좋다고 봐.,2
15950,좀 더 기다린 뒤 경찰에 신고할 생각이시군요. 그 외 할 수 있는 다른 방법은 없을까요?,혹시 연락 간 게 있는지 가족들에게도 계속 연락 해야지.,2
15951,동업자를 찾아보려 하시는군요. 동업자에게 바라는 기대는 무엇인가요?,나만큼 좋은 아이디어가 많은 사람이면 좋겠어.,2
15952,앞으로는 어떻게 해야 할까요?,팀장님이 좋아하시도록 자기 계발에 힘쓰고 내 분야에 대해 깊이 공부 해야겠어.,2
15953,아빠에게 요리를 대접하면 어떻게 되기를 기대하세요?,내 정성이 가득 담긴 요리를 먹고 좋아해줬으면 좋겠어.,2
15954,사용자님이 손주를 돌봐주면 무엇이 달라질까요?,며느리가 퇴근 후에 한 두시간이나마 자기 시간을 가질 수 있을 거야.,2
15955,투자 공부를 하려고 하시는군요. 투자 공부는 어떤 점에서 유익할까요?,투자로 일확천금을 노리는 건 아니지만 적어도 노년에 쓸 돈 정도는 넉넉히 마련해 둘 수 있겠지.,2
